id,laptop_ID,Company,Product,TypeName,Inches,OpSys,Price_euros,Peso_kg,RAM_GB,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Modelo_Serie_CPU,Velocidad_CPU_GHz,Cores_CPU,CPU_Intel,CPU_AMD,GPU_AMD,GPU_Intel,GPU_Nvidia,GPU_tipo_serie,Num_Pixeles,Screen_IPS,Screen_HD,Screen_Touchscreen,Screen_4K,Screen_Retina,Screen_QuadHD+
404,1281,Acer,Aspire ES1-531,Notebook,15.6,Linux,289.0,2.4,4,0,500,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
897,492,Lenovo,ThinkPad E480,Notebook,14.0,Windows 10,1049.0,1.75,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,0,0,0,0
436,459,HP,ProBook 650,Workstation,15.6,Windows 10,1534.0,2.31,8,512,0,0,0,Core i7,2.9,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
717,292,Asus,VivoBook S15,Ultrabook,15.6,Windows 10,977.0,1.7,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
595,1268,Dell,Inspiron 3552,Notebook,15.6,Linux,324.0,2.2,4,0,500,0,0,Pentium Quad Core N3710,1.6,4,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
276,1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Windows 10,1280.0,1.45,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
812,444,Google,Pixelbook (Core,Ultrabook,12.3,Chrome OS,2199.0,1.1,16,512,0,0,0,Core i7,1.3,1,1,0,0,1,0,HD Graphics 615,3840000,0,0,1,0,0,0
497,346,Dell,Inspiron 3552,Notebook,15.6,Linux,274.9,2.2,4,0,500,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
85,531,Dell,Inspiron 5770,Notebook,17.3,Linux,889.0,2.8,8,128,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,1,1,0,0,0,0
557,81,HP,ProBook 470,Notebook,17.3,Windows 10,977.0,2.5,8,128,1000,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
757,497,Lenovo,Thinkpad E570,Notebook,15.6,Windows 10,1011.99,2.3,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 940MX,2073600,1,1,0,0,0,0
564,1223,Dell,Inspiron 5567,Notebook,15.6,Windows 10,889.0,2.36,8,256,0,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
895,1149,Acer,Aspire E5-576G,Notebook,15.6,Windows 10,616.0,2.23,4,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
365,1039,HP,Elitebook 820,Ultrabook,12.5,Windows 10,1559.0,1.26,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
769,1102,Lenovo,ThinkPad T460,Notebook,14.0,Windows 7,1199.0,1.7,8,180,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
324,97,Acer,Spin 5,2 in 1 Convertible,13.3,Windows 10,847.0,1.5,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,1,0,0,0
844,821,Samsung,Notebook 9,Ultrabook,13.3,Windows 10,1499.0,0.81,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
924,664,Dell,Inspiron 5570,Notebook,15.6,Windows 10,919.0,2.2,8,256,0,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
221,151,MSI,GE72MVR 7RG,Gaming,17.3,Windows 10,2029.0,2.9,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
348,211,Dell,XPS 13,Ultrabook,13.3,Windows 10,1949.0,1.21,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,8294400,1,1,1,1,0,0
229,1045,Acer,Aspire 3,Notebook,15.6,Windows 10,409.0,2.1,6,0,1000,0,0,A9-Series,3.0,1,0,1,1,0,0,Radeon R5,1049088,0,0,0,0,0,0
168,713,Dell,Vostro 5568,Notebook,15.6,Windows 10,795.0,2.18,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
74,4,Apple,MacBook Pro,Ultrabook,15.4,macOS,2537.45,1.83,16,512,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon Pro 455,5184000,1,0,0,0,1,0
405,1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,1199.0,2.4,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
760,299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,Windows 10,739.0,2.05,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
941,183,HP,Spectre x360,2 in 1 Convertible,13.3,Windows 10,1499.0,1.29,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,8294400,1,1,1,1,0,0
868,693,Dell,Alienware 15,Gaming,15.6,Windows 10,2813.75,3.49,16,256,1000,0,0,Core i7,2.9,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
65,818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Windows 10,609.0,2.4,4,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 920M,2073600,0,1,0,0,0,0
314,1277,MSI,GE62 Apache,Gaming,15.6,Windows 10,1229.0,2.4,8,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960M,2073600,0,1,0,0,0,0
1034,699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,Windows 10,699.0,1.7,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1114,171,Dell,Inspiron 5577,Gaming,15.6,Windows 10,1060.49,2.56,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
1175,556,Lenovo,ThinkPad T570,Notebook,15.6,Windows 10,1729.0,1.99,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
321,205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,Windows 10,493.0,2.1,4,128,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
467,1058,HP,EliteBook 840,Notebook,14.0,Windows 10,1000.0,1.54,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1022,316,Dell,XPS 13,Ultrabook,13.3,Windows 10,2499.0,1.21,16,1000,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,8294400,1,1,1,1,0,0
629,288,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,Windows 10,579.0,2.2,6,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
433,769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,1048.0,2.5,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
1169,1317,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Windows 10,1499.0,1.3,16,512,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,5760000,1,1,1,0,0,1
741,1244,Dell,XPS 13,Ultrabook,13.3,Windows 10,1477.0,1.29,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,5760000,0,1,1,0,0,1
131,92,Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,Gaming,15.6,Windows 10,699.0,2.45,8,0,1000,0,0,FX,3.0,1,0,1,1,0,0,Radeon RX 560,2073600,0,1,0,0,0,0
1035,150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,Windows 10,344.0,2.0,4,0,1000,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,2073600,0,1,0,0,0,0
1130,980,Dell,Latitude 5580,Notebook,15.6,Windows 10,825.0,1.9,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
787,1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,Windows 10,1599.0,2.7,8,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
1092,551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,Windows 10,349.0,2.0,4,0,500,0,0,E-Series,1.8,1,0,1,1,0,0,Radeon R2 Graphics,1049088,0,0,0,0,0,0
1058,976,Acer,Aspire F5-573G-510L,Notebook,15.6,Windows 10,1009.0,2.4,12,128,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 950M,2073600,0,1,0,0,0,0
1132,1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,Windows 10,764.0,2.19,6,0,1000,0,0,Core i7,2.5,1,1,0,1,0,0,Radeon R5 M330,1049088,0,0,0,0,0,0
335,1265,Asus,Rog GL502VS,Gaming,15.6,Windows 10,2325.0,2.34,16,256,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1070,2073600,1,1,0,0,0,0
847,326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,Windows 10,589.0,2.79,4,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 920MX,1440000,0,0,0,0,0,0
999,391,Lenovo,Thinkpad X1,Ultrabook,14.0,Windows 10,2282.0,1.13,8,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,3686400,1,0,0,0,0,0
1275,774,Acer,TravelMate P238-M,Notebook,13.3,Windows 10,655.0,1.6,4,128,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
1079,464,Microsoft,Surface Laptop,Ultrabook,13.5,Windows 10 S,989.0,1.252,4,128,0,0,0,Core M m3-7Y30,2.2,1,1,0,0,1,0,HD Graphics 615,3393024,0,0,1,0,0,0
3,891,HP,EliteBook x360,2 in 1 Convertible,13.3,Windows 10,1700.0,1.28,4,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
107,944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Windows 10,309.0,2.2,4,0,1000,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,1049088,0,0,0,0,0,0
119,602,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Windows 10,459.0,2.29,8,0,1000,0,0,Core i3,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
393,1180,HP,Pavilion 15-cb003nv,Gaming,15.6,Windows 10,899.0,2.62,8,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
1120,1311,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Windows 10,899.0,2.6,8,0,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960M,2073600,1,1,0,0,0,0
58,185,Dell,XPS 13,Ultrabook,13.3,Windows 10,1399.0,1.23,8,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
594,275,Apple,MacBook Pro,Ultrabook,13.3,macOS,1958.9,1.37,8,512,0,0,0,Core i5,2.9,1,1,0,0,1,0,Iris Graphics 550,4096000,1,0,0,0,1,0
864,519,Dell,Vostro 5568,Notebook,15.6,Windows 10,836.0,2.18,8,0,1000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
11,645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Windows 10,249.0,1.42,2,0,0,32,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
274,1017,HP,Probook 440,Notebook,14.0,Windows 10,779.0,1.64,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
442,1080,Dell,XPS 13,Ultrabook,13.3,Windows 10,1458.0,1.29,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
686,1218,Dell,Inspiron 5567,Notebook,15.6,Windows 10,499.0,2.3,4,128,0,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R7 M440,1049088,0,0,0,0,0,0
1243,811,Dell,XPS 13,Ultrabook,13.3,Windows 10,1499.0,1.29,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
406,488,Dell,Vostro 3568,Notebook,15.6,Windows 10,586.6,2.18,4,0,1000,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
30,128,HP,250 G6,Notebook,15.6,No OS,259.0,1.86,4,0,500,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
1039,738,Acer,Predator 17,Gaming,17.3,Windows 10,1935.0,4.2,16,128,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
1144,658,Asus,ROG G701VI,Gaming,17.3,Windows 10,2799.0,3.8,32,512,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce GTX 1080,2073600,1,1,0,0,0,0
429,888,Xiaomi,Mi Notebook,Ultrabook,13.3,Windows 10,935.0,1.28,8,256,0,0,0,Core i5,2.3,1,1,0,0,0,1,GeForce 940MX,2073600,1,1,0,0,0,0
320,181,MSI,GT80S 6QF-074US,Gaming,18.4,Windows 10,2799.0,4.4,32,512,1000,0,0,Core i7,2.9,1,1,0,0,0,1,GTX 980 SLI,2073600,0,1,0,0,0,0
664,295,Acer,Chromebook C910-C2ST,Notebook,15.6,Chrome OS,199.0,2.19,2,16,0,0,0,Celeron Dual Core,1.5,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
1008,85,Lenovo,IdeaPad 320-15AST,Notebook,15.6,Windows 10,399.0,2.2,4,128,0,0,0,A6-Series,2.5,1,0,1,1,0,0,R4 Graphics,2073600,0,1,0,0,0,0
698,1182,HP,250 G4,Notebook,15.6,No OS,476.99,2.1,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
340,248,Dell,Inspiron 5577,Gaming,15.6,Windows 10,879.0,2.56,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
1244,253,HP,ProBook 430,Notebook,13.3,Windows 10,675.0,1.49,4,0,500,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,0,0,0,0
916,791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,Windows 10,1764.0,1.47,16,512,0,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce 930M,2073600,1,1,0,0,0,0
387,311,HP,EliteBook x360,2 in 1 Convertible,13.3,Windows 10,1975.0,1.28,16,256,0,0,0,Core i7,2.8,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
101,1308,Dell,Inspiron 3567,Notebook,15.6,Windows 10,459.0,2.3,6,0,1000,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
177,718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,1249.0,2.5,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,1,1,0,0,0,0
680,230,Acer,Aspire E5-576G,Notebook,15.6,Windows 10,832.0,2.2,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
414,572,Dell,XPS 13,Ultrabook,13.3,Windows 10,1599.0,1.21,8,128,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,8294400,1,1,1,1,0,0
1019,1014,Acer,Nitro 5,Gaming,15.6,Windows 10,1260.0,2.7,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,1,1,0,0,0,0
390,308,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,No OS,549.0,2.2,8,0,2000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 940MX,1049088,0,0,0,0,0,0
959,59,MSI,GS73VR 7RG,Gaming,17.3,Windows 10,2449.0,2.43,16,256,2000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
447,903,Samsung,Notebook 9,Ultrabook,15.0,Windows 10,1699.0,1.17,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1090,491,Lenovo,ThinkPad E570,Notebook,15.6,Windows 10,565.0,2.3,4,128,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
216,679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Windows 10,817.95,1.9,8,128,1000,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
852,634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,No OS,468.0,2.2,4,128,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1141,1171,Dell,Inspiron 7567,Gaming,15.6,Windows 10,1199.0,2.62,8,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050Ti,2073600,0,1,0,0,0,0
952,355,Dell,Inspiron 5570,Ultrabook,15.6,Windows 10,663.0,1.9,8,0,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
1284,553,Lenovo,ThinkPad E470,Notebook,14.0,Windows 10,785.0,1.87,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
450,256,Asus,ROG G752VSK-GC493T,Gaming,17.3,Windows 10,1799.0,4.3,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 980M,2073600,0,1,0,0,0,0
691,1022,HP,ProBook 440,Notebook,14.0,Windows 10,1049.26,1.64,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
830,175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,Windows 10,699.0,2.71,6,0,2000,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon 520,2073600,1,1,0,0,0,0
832,702,Toshiba,Satellite Pro,Notebook,13.3,Windows 10,973.0,1.5,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
683,941,HP,Probook 650,Notebook,15.6,Windows 10,1165.0,2.31,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1183,1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,Windows 10,339.0,2.0,4,0,1000,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
103,1047,HP,Probook 640,Notebook,14.0,Windows 7,1195.0,1.95,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
123,192,Acer,Swift 7,Ultrabook,13.3,Windows 10,989.0,1.12,8,256,0,0,0,Core i5,1.2,1,1,0,0,1,0,HD Graphics 615,2073600,1,1,0,0,0,0
670,1024,Dell,Inspiron 7567,Gaming,15.6,Windows 10,949.0,2.65,8,0,0,0,1000,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
56,540,Mediacom,SmartBook Edge,Notebook,13.3,Windows 10,369.0,1.2,4,32,0,0,0,Celeron Quad Core N3450,1.1,4,1,0,0,1,0,HD Graphics 500,2073600,1,1,0,0,0,0
1119,998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,Windows 10,915.0,1.75,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
749,499,Asus,VivoBook Pro,Gaming,15.6,Windows 10,1350.0,1.99,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
604,381,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,Windows 10,488.99,1.91,4,256,0,0,0,A9-Series,3.0,1,0,1,1,0,0,Radeon R5,2073600,0,1,0,0,0,0
242,734,Dell,Inspiron 5570,Notebook,15.6,Windows 10,719.0,2.2,8,128,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
284,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Windows 10,831.0,1.54,6,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 920M,2073600,0,1,0,0,0,0
988,783,HP,EliteBook 820,Ultrabook,12.5,Windows 10,1244.0,1.26,4,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
275,1130,Dell,XPS 13,Ultrabook,13.3,Windows 10,1379.0,1.23,8,256,0,0,0,Core i7,2.4,1,1,0,0,1,0,Iris Plus Graphics 640,2073600,0,1,0,0,0,0
1012,916,Lenovo,ThinkPad T570,Notebook,15.6,Windows 10,1962.99,1.95,8,512,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
774,474,Dell,Inspiron 5570,Notebook,15.6,Windows 10,759.0,2.02,8,0,2000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
588,91,Dell,XPS 13,Ultrabook,13.3,Windows 10,1649.0,1.21,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,0,0,0,0
1289,526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,Windows 10,1504.0,3.0,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX1050 Ti,2073600,0,1,0,0,0,0
790,360,Toshiba,Tecra A50-C-21G,Notebook,15.6,Windows 10,1403.0,2.4,16,512,0,0,0,Core i7,2.5,1,1,0,0,0,1,GeForce 930M,2073600,1,1,0,0,0,0
13,1011,Acer,Aspire ES1-533,Notebook,15.6,Windows 10,380.0,2.4,4,0,500,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,1049088,0,0,0,0,0,0
840,427,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,Windows 10,1899.0,2.0,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,8294400,1,1,1,1,0,0
995,364,Dell,Inspiron 3567,Notebook,15.6,Windows 10,557.37,2.36,8,0,2000,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,1,0,0,0
647,490,Chuwi,"Lapbook 15,6",Notebook,15.6,Windows 10,248.9,1.89,4,0,0,64,0,Atom x5-Z8350,1.44,1,1,0,0,1,0,HD Graphics,2073600,0,1,0,0,0,0
400,45,Dell,Inspiron 7773,2 in 1 Convertible,17.3,Windows 10,999.0,2.77,12,0,1000,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce 150MX,2073600,0,1,1,0,0,0
98,315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,Windows 10,999.0,1.1,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
1292,1251,MSI,GE72VR Apache,Gaming,17.3,Windows 10,1598.0,2.7,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
202,758,HP,Zbook 17,Workstation,17.3,Windows 7,4389.0,3.0,16,256,0,0,0,Xeon E3-1535M v5,2.9,1,1,0,0,0,1,Quadro M2000M,2073600,1,1,0,0,0,0
198,1132,Razer,Blade Stealth,Ultrabook,12.5,Windows 10,1029.0,1.25,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,8294400,0,1,1,1,0,0
1025,545,HP,Omen 15-ce006nv,Gaming,17.3,Windows 10,1799.0,2.62,12,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
1232,452,Dell,Latitude 5480,Notebook,14.0,Windows 10,1179.0,1.64,8,256,0,0,0,Core i5,2.8,1,1,0,0,0,1,GeForce 930MX,2073600,0,1,0,0,0,0
368,1252,Apple,MacBook Air,Ultrabook,11.6,Mac OS X,959.0,1.08,4,0,0,256,0,Core i5,1.6,1,1,0,0,1,0,HD Graphics 6000,1049088,0,0,0,0,0,0
1107,947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Windows 10,1799.0,1.3,16,1000,0,0,0,Core i7,2.2,1,1,0,0,1,0,Iris Graphics 540,5760000,1,1,1,0,0,1
1153,259,Acer,Aspire 5,Notebook,17.3,Windows 10,702.0,3.0,4,256,0,0,0,Core i3,2.7,1,1,0,0,0,1,GeForce MX130,2073600,1,1,0,0,0,0
859,31,Chuwi,"LapBook 15.6""",Notebook,15.6,Windows 10,244.99,1.89,4,0,0,64,0,Atom x5-Z8300,1.44,1,1,0,0,1,0,HD Graphics,2073600,0,1,0,0,0,0
190,1115,Dell,Latitude E5270,Ultrabook,12.5,Windows 7,1135.15,1.5,4,0,500,0,0,Core i3,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
773,1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,Windows 10,579.0,1.91,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
876,772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,Windows 10,1129.0,1.2,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,5760000,1,1,0,0,0,1
118,817,Dell,Inspiron 7567,Gaming,15.6,Windows 10,1679.0,2.62,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,8294400,0,1,0,1,0,0
246,269,Dell,Inspiron 3567,Notebook,15.6,Windows 10,565.0,2.24,8,0,1000,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
1069,631,HP,EliteBook 850,Notebook,15.6,Windows 7,932.0,1.88,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
1219,667,Dell,Alienware 17,Gaming,17.3,Windows 10,3147.37,4.42,32,512,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,8294400,1,1,0,1,0,0
